作者1,作者2,合作次数,1-2单向引用次数,2-1单向引用次数,互引次数
Chen S,Cuppen E,0,0,0,0
Chen S,Olson EN,0,2,0,0
Chen S,Bassel-Duby R,0,0,0,0
Chen S,Liu J,0,0,0,0
Chen S,Sullender M,0,0,0,0
Chen S,Thompson DB,0,1,0,0
Chen S,Tothova Z,0,3,0,0
Chen S,Niu YY,0,0,0,0
Chen S,Smith I,0,0,0,0
Chen S,Pul U,0,0,3,0
Chen S,Wagner R,0,0,3,0
Chen S,Wurm R,0,0,3,0
Chen S,Platt RJ,0,0,0,0
Chen S,Swiech L,0,0,0,0
Chen S,Haurwitz RE,0,1,0,0
Chen S,Li Y,0,0,0,0
Chen S,Ji WZ,0,1,0,0
Chen S,van Duijn E,0,0,0,0
Chen S,D'Ippolito AM,0,2,0,0
Chen S,Perez-Pinera P,0,0,0,0
Chen S,Li Z,1,0,0,0
Chen S,Cowan CA,0,0,0,0
Chen S,Dohmae N,0,0,0,0
Chen S,Salvignol G,0,0,0,0
Chen S,Soria E,0,0,0,0
Chen S,Zhang X,1,0,1,0
Chen S,Li L,1,0,0,0
Chen S,Li M,1,4,1,1
Chen S,Liu JL,0,4,0,0
Chen S,Shmakov S,0,0,4,0
Chen S,Parnas O,0,0,0,0
Chen S,Gratz SJ,0,0,0,0
Chen S,Kaplan M,0,0,0,0
Chen S,Gaastra W,0,3,0,0
Chen S,Jansen R,0,3,0,0
Chen S,Polstein LR,0,0,0,0
Chen S,Yosef I,0,1,3,1
Chen S,Nekrasov V,0,0,0,0
Chen S,Gagnon JA,0,0,0,0
Chen S,Chen YC,0,0,0,0
Chen S,Wu Q,0,0,1,0
Chen S,McAnally JR,0,0,0,0
Chen S,Brigham MD,0,0,0,0
Chen S,Shelton JM,0,0,0,0
Chen S,Li YJ,0,0,1,0
Chen S,Heck AJR,0,1,1,1
Chen S,Jackson RN,0,0,2,0
Chen S,Bogorad RL,1,0,0,0
Chen S,Koteliansky V,1,0,0,0
Chen S,Rios X,0,0,0,0
Chen S,Liu Y,1,1,1,1
Chen S,Li DL,0,0,0,0
Chen S,Mongodin EF,0,0,0,0
Chen S,Grishin NV,0,0,0,0
Chen S,Zhang XY,0,0,0,0
Chen S,Liu MY,0,0,0,0
Chen S,Hacohen N,0,0,0,0
Chen S,Bolotin A,0,0,0,0
Chen S,Ehrlich SD,0,0,0,0
Chen S,Ouinquis B,0,0,0,0
Chen S,Sorokin A,0,0,0,0
Chen S,Chen J,0,0,0,0
Chen S,Long CZ,0,0,0,0
Chen S,Chen YL,0,0,0,0
Chen S,Wang Z,0,0,0,0
Chen S,Cummings AM,0,0,0,0
Chen S,Donohue LK,0,0,0,0
Chen S,Braff JL,0,1,0,0
Chen S,Kweon J,0,0,0,0
Chen S,Zhao XY,0,0,0,0
Chen S,Carte J,0,1,3,1
Chen S,Li YM,0,0,0,0
Chen S,Chen WB,0,2,0,0
Chen S,Friedland AE,0,0,0,0
Chen S,Richter C,0,0,6,0
Chen S,Zhang WS,0,0,0,0
Chen S,Kang Y,0,0,0,0
Chen S,Barcena C,0,0,0,0
Chen S,Shao YJ,0,0,0,0
Chen S,Yang L,0,0,0,0
Chen S,Bushman FD,0,0,0,0
Chen S,Carroll D,0,0,0,0
Chen S,Khalili K,0,0,0,0
Chen S,Li JF,0,0,1,0
Chen S,Li YL,0,0,0,0
Chen S,Gao LY,0,0,0,0
Chen S,Mireault AA,0,0,0,0
Chen S,Housden BE,0,0,0,0
Chen S,Greene EC,0,0,0,0
Chen S,Redding S,0,0,0,0
Chen S,Sha JH,0,0,0,0
Chen S,Coute-Monvoisin AC,0,0,2,0
Chen S,Minot S,0,0,0,0
Chen S,Blackburn EH,0,0,0,0
Chen S,Cimini BA,0,0,0,0
Chen S,Li GW,0,0,0,0
Chen S,Schnitzbauer J,0,0,0,0
Chen S,Shabalina SA,0,0,0,0
Chen S,Liu XD,0,0,0,0
Chen S,Xie KB,0,0,1,0
Chen S,Belmonte JCI,1,0,0,0
Chen S,Weeks DP,0,0,0,0
Chen S,Guimaraes C,0,0,0,0
Chen S,Panning B,0,0,0,0
Chen S,Harrison MM,0,0,0,0
Chen S,Wildonger J,0,0,0,0
Chen S,Labonte J,0,0,0,0
Perrimon N,Nunez JK,0,0,2,0
Perrimon N,Yang B,0,0,0,0
Perrimon N,Al-Hajoj SA,0,0,0,0
Perrimon N,Allix C,0,0,0,0
Perrimon N,Aristimuno L,0,0,0,0
Perrimon N,Arora J,0,0,0,0
Perrimon N,Baumanis V,0,0,0,0
Perrimon N,Binder L,0,0,0,0
Perrimon N,Brudey K,0,0,0,0
Perrimon N,Cafrune P,0,0,0,0
Perrimon N,Cataldi A,0,0,0,0
Perrimon N,Cheong S,0,0,0,0
Perrimon N,Diel R,0,0,0,0
Perrimon N,Driscoll JR,0,0,0,0
Perrimon N,Ellermeier C,0,0,0,0
Perrimon N,Evans JT,0,0,0,0
Perrimon N,Ferdinand S,0,0,0,0
Perrimon N,Garcia de Viedma D,0,0,0,0
Perrimon N,Gazzola L,0,0,0,0
Perrimon N,Gori A,0,0,0,0
Perrimon N,Guttierez MC,0,0,0,0
Perrimon N,Hawkey PM,0,0,0,0
Perrimon N,Kadival GV,0,0,0,0
Perrimon N,Kreiswirth BN,0,1,0,0
Perrimon N,Kubin M,0,0,0,0
Perrimon N,Kulkarni SP,0,1,0,0
Perrimon N,Liens B,0,1,0,0
Perrimon N,Lillebaek T,0,0,0,0
Perrimon N,Ly HM,0,0,0,0
Perrimon N,Narvskaia O,0,0,0,0
Perrimon N,Naumann L,0,3,0,0
Perrimon N,Ngeow YF,0,3,0,0
Perrimon N,Parwati I,0,0,0,0
Perrimon N,Portaels F,0,0,0,0
Perrimon N,Prodinger WM,0,1,0,0
Perrimon N,Rahim Z,0,0,0,0
Perrimon N,Rasolonavalona T,0,0,0,0
Perrimon N,Rossetti ML,0,0,0,0
Perrimon N,Rusch-Gerdes S,0,0,0,0
Perrimon N,Sajduda A,0,0,0,0
Perrimon N,Samper S,0,0,0,0
Perrimon N,Shemyakin IG,0,1,0,0
Perrimon N,Singh UB,0,2,0,0
Perrimon N,Skuce RA,0,0,0,0
Perrimon N,Somoskovi A,0,0,0,0
Perrimon N,Streicher EM,0,0,0,0
Perrimon N,Tracevska T,0,0,0,0
Perrimon N,van Helden PD,0,1,0,0
Perrimon N,Victor TC,0,2,0,0
Perrimon N,Vincent V,0,0,0,0
Perrimon N,Warren RM,0,0,0,0
Perrimon N,Yap SF,0,1,0,0
Perrimon N,Zaman K,0,0,0,0
Perrimon N,Schwank G,0,0,0,0
Perrimon N,Hu B,0,0,0,0
Perrimon N,Chen BH,0,0,0,0
Perrimon N,Langer R,0,0,0,0
Perrimon N,Wang F,1,0,0,0
Perrimon N,Orkin SH,0,0,0,0
Perrimon N,Zhou Y,0,1,0,0
Perrimon N,Zuris JA,0,0,0,0
Perrimon N,Hegde M,0,0,0,0
Perrimon N,Cuppen E,0,0,0,0
Perrimon N,Olson EN,0,0,0,0
Perrimon N,Bassel-Duby R,0,1,0,0
Perrimon N,Liu J,0,0,0,0
Perrimon N,Sullender M,0,0,0,0
Perrimon N,Thompson DB,0,0,0,0
Perrimon N,Tothova Z,0,0,0,0
Perrimon N,Niu YY,0,0,0,0
Perrimon N,Smith I,0,3,0,0
Perrimon N,Pul U,0,0,3,0
Perrimon N,Wagner R,0,3,3,3
Perrimon N,Wurm R,0,0,3,0
Perrimon N,Platt RJ,0,0,0,0
Perrimon N,Swiech L,0,0,0,0
Perrimon N,Haurwitz RE,0,2,0,0
Perrimon N,Li Y,0,2,0,0
Perrimon N,Ji WZ,0,0,0,0
Perrimon N,van Duijn E,0,0,0,0
Perrimon N,D'Ippolito AM,0,0,0,0
Perrimon N,Perez-Pinera P,0,0,0,0
Perrimon N,Li Z,0,0,0,0
Perrimon N,Cowan CA,0,0,0,0
Perrimon N,Dohmae N,0,0,0,0
Perrimon N,Salvignol G,0,1,0,0
Perrimon N,Soria E,0,0,0,0
Perrimon N,Zhang X,0,0,1,0
Perrimon N,Li L,0,0,0,0
Perrimon N,Li M,0,0,1,0
Perrimon N,Liu JL,0,0,0,0
Perrimon N,Shmakov S,0,3,4,3
Perrimon N,Parnas O,0,0,0,0
Perrimon N,Gratz SJ,0,0,0,0
Perrimon N,Kaplan M,0,0,0,0
Perrimon N,Gaastra W,0,0,0,0
Perrimon N,Jansen R,0,0,0,0
Perrimon N,Polstein LR,0,1,0,0
Perrimon N,Yosef I,0,0,3,0
Perrimon N,Nekrasov V,0,0,0,0
Perrimon N,Gagnon JA,0,0,0,0
Perrimon N,Chen YC,0,0,0,0
Perrimon N,Wu Q,0,0,1,0
Perrimon N,McAnally JR,0,0,0,0
Perrimon N,Brigham MD,0,0,0,0
Perrimon N,Shelton JM,0,0,0,0
Perrimon N,Li YJ,0,0,1,0
Perrimon N,Heck AJR,0,0,1,0
Perrimon N,Jackson RN,0,0,2,0
Perrimon N,Bogorad RL,0,0,0,0
Perrimon N,Koteliansky V,0,0,0,0
Perrimon N,Rios X,0,0,0,0
Perrimon N,Liu Y,0,0,1,0
Perrimon N,Li DL,0,1,0,0
Perrimon N,Mongodin EF,0,0,0,0
Perrimon N,Grishin NV,0,3,0,0
Perrimon N,Zhang XY,0,0,0,0
Perrimon N,Liu MY,0,0,0,0
Perrimon N,Hacohen N,0,0,0,0
Perrimon N,Bolotin A,0,0,0,0
Perrimon N,Ehrlich SD,0,0,0,0
Perrimon N,Ouinquis B,0,0,0,0
Perrimon N,Sorokin A,0,0,0,0
Perrimon N,Chen J,0,0,0,0
Perrimon N,Long CZ,0,0,0,0
Perrimon N,Chen YL,0,0,0,0
Perrimon N,Wang Z,0,0,0,0
Perrimon N,Cummings AM,0,0,0,0
Perrimon N,Donohue LK,0,0,0,0
Perrimon N,Braff JL,1,0,0,0
Perrimon N,Kweon J,0,0,0,0
Perrimon N,Zhao XY,0,0,0,0
Perrimon N,Carte J,0,0,3,0
Perrimon N,Li YM,0,0,0,0
Perrimon N,Chen WB,0,0,0,0
Perrimon N,Friedland AE,0,0,0,0
Perrimon N,Richter C,0,28,6,6
Perrimon N,Zhang WS,0,12,0,0
Perrimon N,Kang Y,0,25,0,0
Perrimon N,Barcena C,0,24,0,0
Perrimon N,Shao YJ,0,18,0,0
Perrimon N,Yang L,0,4,0,0
Perrimon N,Bushman FD,0,9,0,0
Perrimon N,Carroll D,0,15,0,0
Perrimon N,Khalili K,0,4,0,0
Perrimon N,Li JF,0,20,1,1
Perrimon N,Li YL,0,20,0,0
Perrimon N,Gao LY,0,2,0,0
Perrimon N,Mireault AA,0,17,0,0
Perrimon N,Housden BE,10,2,0,0
Perrimon N,Greene EC,0,14,0,0
Perrimon N,Redding S,0,8,0,0
Perrimon N,Sha JH,0,0,0,0
Perrimon N,Coute-Monvoisin AC,0,15,2,2
Perrimon N,Minot S,0,1,0,0
Perrimon N,Blackburn EH,0,14,0,0
Perrimon N,Cimini BA,0,14,0,0
Perrimon N,Li GW,0,14,0,0
Perrimon N,Schnitzbauer J,0,14,0,0
Perrimon N,Shabalina SA,0,13,0,0
Perrimon N,Liu XD,0,0,0,0
Perrimon N,Xie KB,0,9,1,1
Perrimon N,Belmonte JCI,0,13,0,0
Perrimon N,Weeks DP,0,6,0,0
Perrimon N,Guimaraes C,0,4,0,0
Perrimon N,Panning B,0,14,0,0
Perrimon N,Harrison MM,0,8,0,0
Perrimon N,Wildonger J,0,4,0,0
Perrimon N,Labonte J,0,14,0,0
Nunez JK,Yang B,0,13,0,0
Nunez JK,Al-Hajoj SA,0,1,0,0
Nunez JK,Allix C,0,10,0,0
Nunez JK,Aristimuno L,0,11,0,0
Nunez JK,Arora J,0,18,0,0
Nunez JK,Baumanis V,0,11,0,0
Nunez JK,Binder L,0,13,0,0
Nunez JK,Brudey K,0,10,0,0
Nunez JK,Cafrune P,0,16,0,0
Nunez JK,Cataldi A,0,1,0,0
Nunez JK,Cheong S,0,1,0,0
Nunez JK,Diel R,0,6,0,0
Nunez JK,Driscoll JR,0,16,0,0
Nunez JK,Ellermeier C,0,8,0,0
Nunez JK,Evans JT,0,8,0,0
Nunez JK,Ferdinand S,0,4,0,0
Nunez JK,Garcia de Viedma D,0,10,0,0
Nunez JK,Gazzola L,0,16,0,0
Nunez JK,Gori A,0,10,0,0
Nunez JK,Guttierez MC,0,15,0,0
Nunez JK,Hawkey PM,0,13,0,0
Nunez JK,Kadival GV,0,0,0,0
Nunez JK,Kreiswirth BN,0,1,0,0
Nunez JK,Kubin M,0,1,0,0
Nunez JK,Kulkarni SP,0,0,0,0
Nunez JK,Liens B,0,14,0,0
Nunez JK,Lillebaek T,0,15,0,0
Nunez JK,Ly HM,0,0,0,0
Nunez JK,Narvskaia O,0,1,0,0
Nunez JK,Naumann L,0,4,0,0
Nunez JK,Ngeow YF,0,15,0,0
Nunez JK,Parwati I,0,0,0,0
Nunez JK,Portaels F,0,4,0,0
Nunez JK,Prodinger WM,0,7,0,0
Nunez JK,Rahim Z,0,14,0,0
Nunez JK,Rasolonavalona T,0,2,0,0
Nunez JK,Rossetti ML,0,0,0,0
Nunez JK,Rusch-Gerdes S,0,0,0,0
Nunez JK,Sajduda A,0,3,0,0
Nunez JK,Samper S,0,14,0,0
Nunez JK,Shemyakin IG,0,4,0,0
Nunez JK,Singh UB,0,4,0,0
Nunez JK,Skuce RA,0,11,0,0
Nunez JK,Somoskovi A,0,0,0,0
Nunez JK,Streicher EM,0,14,0,0
Nunez JK,Tracevska T,0,3,0,0
Nunez JK,van Helden PD,0,1,0,0
Nunez JK,Victor TC,0,3,0,0
Nunez JK,Vincent V,0,0,0,0
Nunez JK,Warren RM,0,15,0,0
Nunez JK,Yap SF,0,3,0,0
Nunez JK,Zaman K,0,0,0,0
Nunez JK,Schwank G,0,1,0,0
Nunez JK,Hu B,0,9,0,0
Nunez JK,Chen BH,0,0,0,0
Nunez JK,Langer R,0,4,0,0
Nunez JK,Wang F,0,10,0,0
Nunez JK,Orkin SH,0,3,0,0
Nunez JK,Zhou Y,0,1,0,0
Nunez JK,Zuris JA,0,2,0,0
Nunez JK,Hegde M,0,1,0,0
Nunez JK,Cuppen E,0,13,0,0
Nunez JK,Olson EN,0,10,0,0
Nunez JK,Bassel-Duby R,0,2,0,0
Nunez JK,Liu J,0,4,0,0
Nunez JK,Sullender M,0,4,0,0
Nunez JK,Thompson DB,0,1,0,0
Nunez JK,Tothova Z,0,0,0,0
Nunez JK,Niu YY,0,3,0,0
Nunez JK,Smith I,0,4,0,0
Nunez JK,Pul U,0,0,3,0
Nunez JK,Wagner R,0,0,3,0
Nunez JK,Wurm R,0,0,3,0
Nunez JK,Platt RJ,0,1,0,0
Nunez JK,Swiech L,0,5,0,0
Nunez JK,Haurwitz RE,0,1,0,0
Nunez JK,Li Y,0,1,0,0
Nunez JK,Ji WZ,0,2,0,0
Nunez JK,van Duijn E,0,1,0,0
Nunez JK,D'Ippolito AM,0,0,0,0
Nunez JK,Perez-Pinera P,0,5,0,0
Nunez JK,Li Z,0,3,0,0
Nunez JK,Cowan CA,0,1,0,0
Nunez JK,Dohmae N,0,1,0,0
Nunez JK,Salvignol G,0,14,0,0
Nunez JK,Soria E,0,1,0,0
Nunez JK,Zhang X,0,1,1,1
Nunez JK,Li L,0,0,0,0
Nunez JK,Li M,0,2,1,1
Nunez JK,Liu JL,0,13,0,0
Nunez JK,Shmakov S,0,1,4,1
Nunez JK,Parnas O,1,5,0,0
Nunez JK,Gratz SJ,0,0,0,0
Nunez JK,Kaplan M,0,1,0,0
Nunez JK,Gaastra W,0,3,0,0
Nunez JK,Jansen R,0,7,0,0
Nunez JK,Polstein LR,0,0,0,0
Nunez JK,Yosef I,0,5,3,3
Nunez JK,Nekrasov V,0,3,0,0
Nunez JK,Gagnon JA,0,0,0,0
Nunez JK,Chen YC,0,0,0,0
Nunez JK,Wu Q,0,2,1,1
Nunez JK,McAnally JR,0,0,0,0
Nunez JK,Brigham MD,0,7,0,0
Nunez JK,Shelton JM,0,2,0,0
Nunez JK,Li YJ,0,3,1,1
Nunez JK,Heck AJR,0,0,1,0
Nunez JK,Jackson RN,0,0,2,0
Nunez JK,Bogorad RL,0,1,0,0
Nunez JK,Koteliansky V,0,0,0,0
Nunez JK,Rios X,0,7,0,0
Nunez JK,Liu Y,0,0,1,0
Nunez JK,Li DL,0,5,0,0
Nunez JK,Mongodin EF,0,11,0,0
Nunez JK,Grishin NV,0,1,0,0
Nunez JK,Zhang XY,0,10,0,0
Nunez JK,Liu MY,0,11,0,0
Nunez JK,Hacohen N,0,1,0,0
Nunez JK,Bolotin A,0,1,0,0
Nunez JK,Ehrlich SD,0,1,0,0
Nunez JK,Ouinquis B,0,7,0,0
Nunez JK,Sorokin A,0,11,0,0
Nunez JK,Chen J,0,3,0,0
Nunez JK,Long CZ,0,0,0,0
Nunez JK,Chen YL,0,3,0,0
Nunez JK,Wang Z,0,0,0,0
Nunez JK,Cummings AM,0,3,0,0
Nunez JK,Donohue LK,0,3,0,0
Nunez JK,Braff JL,0,3,0,0
Nunez JK,Kweon J,0,1,0,0
Nunez JK,Zhao XY,0,2,0,0
Nunez JK,Carte J,0,0,3,0
Nunez JK,Li YM,0,1,0,0
Nunez JK,Chen WB,0,0,0,0
Nunez JK,Friedland AE,0,2,0,0
Nunez JK,Richter C,0,7,6,6
Nunez JK,Zhang WS,0,7,0,0
Nunez JK,Kang Y,0,1,0,0
Nunez JK,Barcena C,0,1,0,0
Nunez JK,Shao YJ,0,0,0,0
Nunez JK,Yang L,0,0,0,0
Nunez JK,Bushman FD,0,4,0,0
Nunez JK,Carroll D,0,1,0,0
Nunez JK,Khalili K,0,3,0,0
Nunez JK,Li JF,0,4,1,1
Nunez JK,Li YL,0,0,0,0
Nunez JK,Gao LY,0,0,0,0
Nunez JK,Mireault AA,0,1,0,0
Nunez JK,Housden BE,0,2,0,0
Nunez JK,Greene EC,0,2,0,0
Nunez JK,Redding S,0,0,0,0
Nunez JK,Sha JH,0,1,0,0
Nunez JK,Coute-Monvoisin AC,0,2,2,2
Nunez JK,Minot S,0,0,0,0
Nunez JK,Blackburn EH,0,1,0,0
Nunez JK,Cimini BA,0,2,0,0
Nunez JK,Li GW,0,0,0,0
Nunez JK,Schnitzbauer J,0,20,0,0
Nunez JK,Shabalina SA,0,9,0,0
Nunez JK,Liu XD,0,0,0,0
Nunez JK,Xie KB,0,3,1,1
Nunez JK,Belmonte JCI,0,2,0,0
Nunez JK,Weeks DP,0,0,0,0
Nunez JK,Guimaraes C,0,0,0,0
Nunez JK,Panning B,0,0,0,0
Nunez JK,Harrison MM,0,23,0,0
Nunez JK,Wildonger J,0,7,0,0
Nunez JK,Labonte J,0,4,0,0
Yang B,Al-Hajoj SA,0,1,0,0
Yang B,Allix C,0,0,0,0
Yang B,Aristimuno L,0,2,0,0
Yang B,Arora J,0,0,0,0
Yang B,Baumanis V,0,4,0,0
Yang B,Binder L,0,4,0,0
Yang B,Brudey K,0,4,0,0
Yang B,Cafrune P,0,4,0,0
Yang B,Cataldi A,0,4,0,0
Yang B,Cheong S,0,4,0,0
Yang B,Diel R,0,0,0,0
Yang B,Driscoll JR,0,2,0,0
Yang B,Ellermeier C,0,0,0,0
Yang B,Evans JT,0,1,0,0
Yang B,Ferdinand S,0,1,0,0
Yang B,Garcia de Viedma D,0,0,0,0
Yang B,Gazzola L,0,7,0,0
Yang B,Gori A,0,0,0,0
Yang B,Guttierez MC,0,0,0,0
Yang B,Hawkey PM,0,2,0,0
Yang B,Kadival GV,0,2,0,0
Yang B,Kreiswirth BN,0,0,0,0
Yang B,Kubin M,0,1,0,0
Yang B,Kulkarni SP,0,0,0,0
Yang B,Liens B,0,0,0,0
Yang B,Lillebaek T,0,1,0,0
Yang B,Ly HM,0,1,0,0
Yang B,Narvskaia O,0,0,0,0
Yang B,Naumann L,0,2,0,0
Yang B,Ngeow YF,0,1,0,0
Yang B,Parwati I,0,1,0,0
Yang B,Portaels F,0,1,0,0
Yang B,Prodinger WM,0,0,0,0
Yang B,Rahim Z,0,0,0,0
Yang B,Rasolonavalona T,0,0,0,0
Yang B,Rossetti ML,0,0,0,0
Yang B,Rusch-Gerdes S,0,2,0,0
Yang B,Sajduda A,0,2,0,0
Yang B,Samper S,0,2,0,0
Yang B,Shemyakin IG,0,2,0,0
Yang B,Singh UB,0,2,0,0
Yang B,Skuce RA,0,0,0,0
Yang B,Somoskovi A,0,0,0,0
Yang B,Streicher EM,0,0,0,0
Yang B,Tracevska T,0,0,0,0
Yang B,van Helden PD,0,0,0,0
Yang B,Victor TC,0,0,0,0
Yang B,Vincent V,0,2,0,0
Yang B,Warren RM,0,7,0,0
Yang B,Yap SF,0,7,0,0
Yang B,Zaman K,0,0,0,0
Yang B,Schwank G,0,2,0,0
Yang B,Hu B,1,0,0,0
Yang B,Chen BH,0,2,0,0
Yang B,Langer R,0,0,0,0
Yang B,Wang F,0,0,0,0
Yang B,Orkin SH,0,0,0,0
Yang B,Zhou Y,0,0,0,0
Yang B,Zuris JA,0,0,0,0
Yang B,Hegde M,0,0,0,0
Yang B,Cuppen E,0,2,0,0
Yang B,Olson EN,0,0,0,0
Yang B,Bassel-Duby R,0,0,0,0
Yang B,Liu J,1,0,0,0
Yang B,Sullender M,0,0,0,0
Yang B,Thompson DB,0,3,0,0
Yang B,Tothova Z,0,0,0,0
Yang B,Niu YY,0,0,0,0
Yang B,Smith I,0,0,0,0
Yang B,Pul U,0,0,3,0
Yang B,Wagner R,0,2,3,2
Yang B,Wurm R,0,0,3,0
Yang B,Platt RJ,0,3,0,0
Yang B,Swiech L,0,0,0,0
Yang B,Haurwitz RE,0,0,0,0
Yang B,Li Y,1,0,0,0
Yang B,Ji WZ,0,0,0,0
Yang B,van Duijn E,0,0,0,0
Yang B,D'Ippolito AM,0,0,0,0
Yang B,Perez-Pinera P,0,0,0,0
Yang B,Li Z,0,0,0,0
Yang B,Cowan CA,0,0,0,0
Yang B,Dohmae N,0,1,0,0
Yang B,Salvignol G,0,2,0,0
Yang B,Soria E,0,0,0,0
Yang B,Zhang X,0,3,1,1
Yang B,Li L,0,1,0,0
Yang B,Li M,0,3,1,1
Yang B,Liu JL,0,0,0,0
Yang B,Shmakov S,0,0,4,0
Yang B,Parnas O,0,0,0,0
Yang B,Gratz SJ,0,0,0,0
Yang B,Kaplan M,0,0,0,0
Yang B,Gaastra W,0,0,0,0
Yang B,Jansen R,0,0,0,0
Yang B,Polstein LR,0,0,0,0
Yang B,Yosef I,0,0,3,0
Yang B,Nekrasov V,0,0,0,0
Yang B,Gagnon JA,0,0,0,0
Yang B,Chen YC,0,0,0,0
Yang B,Wu Q,0,0,1,0
Yang B,McAnally JR,0,0,0,0
Yang B,Brigham MD,0,0,0,0
Yang B,Shelton JM,0,0,0,0
Yang B,Li YJ,0,0,1,0
Yang B,Heck AJR,0,0,1,0
Yang B,Jackson RN,0,0,2,0
Yang B,Bogorad RL,0,0,0,0
Yang B,Koteliansky V,0,0,0,0
Yang B,Rios X,0,0,0,0
Yang B,Liu Y,1,0,1,0
Yang B,Li DL,0,0,0,0
Yang B,Mongodin EF,0,0,0,0
Yang B,Grishin NV,0,0,0,0
Yang B,Zhang XY,0,0,0,0
Yang B,Liu MY,0,0,0,0
Yang B,Hacohen N,0,0,0,0
Yang B,Bolotin A,0,0,0,0
Yang B,Ehrlich SD,0,0,0,0
Yang B,Ouinquis B,0,0,0,0
Yang B,Sorokin A,0,0,0,0
Yang B,Chen J,3,0,0,0
Yang B,Long CZ,0,0,0,0
Yang B,Chen YL,0,0,0,0
Yang B,Wang Z,0,0,0,0
Yang B,Cummings AM,0,0,0,0
Yang B,Donohue LK,0,0,0,0
Yang B,Braff JL,0,0,0,0
Yang B,Kweon J,0,0,0,0
Yang B,Zhao XY,0,0,0,0
Yang B,Carte J,0,0,3,0
Yang B,Li YM,0,0,0,0
Yang B,Chen WB,0,0,0,0
Yang B,Friedland AE,0,0,0,0
Yang B,Richter C,0,0,6,0
Yang B,Zhang WS,0,0,0,0
Yang B,Kang Y,0,0,0,0
Yang B,Barcena C,0,0,0,0
Yang B,Shao YJ,0,0,0,0
Yang B,Yang L,2,0,0,0
Yang B,Bushman FD,0,0,0,0
Yang B,Carroll D,0,0,0,0
Yang B,Khalili K,0,1,0,0
Yang B,Li JF,0,1,1,1
Yang B,Li YL,0,2,0,0
Yang B,Gao LY,0,0,0,0
Yang B,Mireault AA,0,1,0,0
Yang B,Housden BE,0,2,0,0
Yang B,Greene EC,0,0,0,0
Yang B,Redding S,0,3,0,0
Yang B,Sha JH,1,3,0,0
Yang B,Coute-Monvoisin AC,0,1,2,1
Yang B,Minot S,0,1,0,0
Yang B,Blackburn EH,0,1,0,0
Yang B,Cimini BA,0,0,0,0
Yang B,Li GW,0,3,0,0
Yang B,Schnitzbauer J,0,7,0,0
Yang B,Shabalina SA,0,3,0,0
Yang B,Liu XD,0,1,0,0
Yang B,Xie KB,0,3,1,1
Yang B,Belmonte JCI,0,0,0,0
Yang B,Weeks DP,4,0,0,0
Yang B,Guimaraes C,0,0,0,0
Yang B,Panning B,0,0,0,0
Yang B,Harrison MM,0,0,0,0
Yang B,Wildonger J,0,0,0,0
Yang B,Labonte J,0,0,0,0
Al-Hajoj SA,Allix C,1,1,0,0
Al-Hajoj SA,Aristimuno L,1,0,0,0
Al-Hajoj SA,Arora J,1,1,0,0
Al-Hajoj SA,Baumanis V,1,0,0,0
Al-Hajoj SA,Binder L,1,6,0,0
Al-Hajoj SA,Brudey K,1,4,0,0
Al-Hajoj SA,Cafrune P,1,0,0,0
Al-Hajoj SA,Cataldi A,1,0,0,0
Al-Hajoj SA,Cheong S,1,0,0,0
Al-Hajoj SA,Diel R,1,0,0,0
Al-Hajoj SA,Driscoll JR,1,2,0,0
Al-Hajoj SA,Ellermeier C,1,2,0,0
Al-Hajoj SA,Evans JT,1,2,0,0
Al-Hajoj SA,Ferdinand S,1,1,0,0
Al-Hajoj SA,Garcia de Viedma D,1,0,0,0
Al-Hajoj SA,Gazzola L,1,3,0,0
Al-Hajoj SA,Gori A,1,1,0,0
Al-Hajoj SA,Guttierez MC,1,0,0,0
Al-Hajoj SA,Hawkey PM,1,0,0,0
Al-Hajoj SA,Kadival GV,1,0,0,0
Al-Hajoj SA,Kreiswirth BN,1,0,0,0
Al-Hajoj SA,Kubin M,1,0,0,0
Al-Hajoj SA,Kulkarni SP,1,1,0,0
Al-Hajoj SA,Liens B,1,1,0,0
Al-Hajoj SA,Lillebaek T,1,1,0,0
Al-Hajoj SA,Ly HM,1,1,0,0
Al-Hajoj SA,Narvskaia O,1,0,0,0
Al-Hajoj SA,Naumann L,1,1,0,0
Al-Hajoj SA,Ngeow YF,1,0,0,0
Al-Hajoj SA,Parwati I,1,0,0,0
Al-Hajoj SA,Portaels F,1,0,0,0
Al-Hajoj SA,Prodinger WM,1,1,0,0
Al-Hajoj SA,Rahim Z,1,1,0,0
Al-Hajoj SA,Rasolonavalona T,1,1,0,0
Al-Hajoj SA,Rossetti ML,1,1,0,0
Al-Hajoj SA,Rusch-Gerdes S,1,7,0,0
Al-Hajoj SA,Sajduda A,1,0,0,0
Al-Hajoj SA,Samper S,1,0,0,0
Al-Hajoj SA,Shemyakin IG,1,0,0,0
Al-Hajoj SA,Singh UB,1,7,0,0
Al-Hajoj SA,Skuce RA,1,0,0,0
Al-Hajoj SA,Somoskovi A,1,0,0,0
Al-Hajoj SA,Streicher EM,1,0,0,0
Al-Hajoj SA,Tracevska T,1,0,0,0
Al-Hajoj SA,van Helden PD,1,0,0,0
Al-Hajoj SA,Victor TC,1,0,0,0
Al-Hajoj SA,Vincent V,1,1,0,0
