ELEMENT,PT FOOT-NOTE,COORD1,COORD2,COORD3
3153,4,28.94,238.9,0.2113
3153,5,26.06,236.1,0.7887
3153,6,26.06,236.1,0.2113
3153,7,28.94,236.1,0.7887
3153,8,28.94,236.1,0.2113
3154,1,31.06,238.9,2.789
3154,2,31.06,238.9,2.212
3154,3,33.94,238.9,2.789
3154,4,33.94,238.9,2.211
3154,5,31.06,236.1,2.789
3154,6,31.06,236.1,2.212
3154,7,33.94,236.1,2.789
3154,8,33.94,236.1,2.211
3155,1,31.06,238.9,1.789
3155,2,31.06,238.9,1.211
3155,3,33.94,238.9,1.789
3155,4,33.94,238.9,1.211
3155,5,31.06,236.1,1.789
3155,6,31.06,236.1,1.211
3155,7,33.94,236.1,1.789
3155,8,33.94,236.1,1.211
3156,1,31.06,238.9,0.7887
3156,2,31.06,238.9,0.2113
3156,3,33.94,238.9,0.7887
3156,4,33.94,238.9,0.2113
3156,5,31.06,236.1,0.7887
3156,6,31.06,236.1,0.2113
3156,7,33.94,236.1,0.7887
3156,8,33.94,236.1,0.2113
3157,1,36.06,238.9,2.789
3157,2,36.06,238.9,2.212
3157,3,38.94,238.9,2.789
3157,4,38.94,238.9,2.211
3157,5,36.06,236.1,2.789
3157,6,36.06,236.1,2.212
3157,7,38.94,236.1,2.789
3157,8,38.94,236.1,2.211
3158,1,36.06,238.9,1.789
3158,2,36.06,238.9,1.211
3158,3,38.94,238.9,1.789
3158,4,38.94,238.9,1.211
3158,5,36.06,236.1,1.789
3158,6,36.06,236.1,1.211
3158,7,38.94,236.1,1.789
3158,8,38.94,236.1,1.211
3159,1,36.06,238.9,0.7887
3159,2,36.06,238.9,0.2113
3159,3,38.94,238.9,0.7887
3159,4,38.94,238.9,0.2113
3159,5,36.06,236.1,0.7887
3159,6,36.06,236.1,0.2113
3159,7,38.94,236.1,0.7887
3159,8,38.94,236.1,0.2113
3178,1,-38.94,243.9,2.789
3178,2,-38.94,243.9,2.211
3178,3,-36.06,243.9,2.789
3178,4,-36.06,243.9,2.212
3178,5,-38.94,241.1,2.789
3178,6,-38.94,241.1,2.211
3178,7,-36.06,241.1,2.789
3178,8,-36.06,241.1,2.212
3179,1,-38.94,243.9,1.789
3179,2,-38.94,243.9,1.211
3179,3,-36.06,243.9,1.789
3179,4,-36.06,243.9,1.211
3179,5,-38.94,241.1,1.789
3179,6,-38.94,241.1,1.211
3179,7,-36.06,241.1,1.789
3179,8,-36.06,241.1,1.211
3180,1,-38.94,243.9,0.7887
3180,2,-38.94,243.9,0.2113
3180,3,-36.06,243.9,0.7887
3180,4,-36.06,243.9,0.2113
3180,5,-38.94,241.1,0.7887
3180,6,-38.94,241.1,0.2113
3180,7,-36.06,241.1,0.7887
3180,8,-36.06,241.1,0.2113
3181,1,-33.94,243.9,2.789
3181,2,-33.94,243.9,2.211
3181,3,-31.06,243.9,2.789
3181,4,-31.06,243.9,2.212
3181,5,-33.94,241.1,2.789
3181,6,-33.94,241.1,2.211
3181,7,-31.06,241.1,2.789
3181,8,-31.06,241.1,2.212
3182,1,-33.94,243.9,1.789
3182,2,-33.94,243.9,1.211
3182,3,-31.06,243.9,1.789
3182,4,-31.06,243.9,1.211
3182,5,-33.94,241.1,1.789
3182,6,-33.94,241.1,1.211
3182,7,-31.06,241.1,1.789
3182,8,-31.06,241.1,1.211
3183,1,-33.94,243.9,0.7887
3183,2,-33.94,243.9,0.2113
3183,3,-31.06,243.9,0.7887
3183,4,-31.06,243.9,0.2113
3183,5,-33.94,241.1,0.7887
3183,6,-33.94,241.1,0.2113
3183,7,-31.06,241.1,0.7887
3183,8,-31.06,241.1,0.2113
3184,1,-28.94,243.9,2.789
3184,2,-28.94,243.9,2.212
3184,3,-26.06,243.9,2.789
3184,4,-26.06,243.9,2.212
3184,5,-28.94,241.1,2.789
3184,6,-28.94,241.1,2.212
3184,7,-26.06,241.1,2.789
3184,8,-26.06,241.1,2.212
3185,1,-28.94,243.9,1.789
3185,2,-28.94,243.9,1.211
3185,3,-26.06,243.9,1.789
3185,4,-26.06,243.9,1.211
3185,5,-28.94,241.1,1.789
3185,6,-28.94,241.1,1.211
3185,7,-26.06,241.1,1.789
3185,8,-26.06,241.1,1.211
3186,1,-28.94,243.9,0.7887
3186,2,-28.94,243.9,0.2113
3186,3,-26.06,243.9,0.7887
3186,4,-26.06,243.9,0.2113
3186,5,-28.94,241.1,0.7887
3186,6,-28.94,241.1,0.2113
3186,7,-26.06,241.1,0.7887
3186,8,-26.06,241.1,0.2113
3187,1,-23.94,243.9,2.789
3187,2,-23.94,243.9,2.212
3187,3,-21.06,243.9,2.789
3187,4,-21.06,243.9,2.212
3187,5,-23.94,241.1,2.789
3187,6,-23.94,241.1,2.212
3187,7,-21.06,241.1,2.789
3187,8,-21.06,241.1,2.212
3188,1,-23.94,243.9,1.789
3188,2,-23.94,243.9,1.211
3188,3,-21.06,243.9,1.789
3188,4,-21.06,243.9,1.211
3188,5,-23.94,241.1,1.789
3188,6,-23.94,241.1,1.211
3188,7,-21.06,241.1,1.789
3188,8,-21.06,241.1,1.211
3189,1,-23.94,243.9,0.7887
3189,2,-23.94,243.9,0.2113
3189,3,-21.06,243.9,0.7887
3189,4,-21.06,243.9,0.2113
3189,5,-23.94,241.1,0.7887
3189,6,-23.94,241.1,0.2113
3189,7,-21.06,241.1,0.7887
3189,8,-21.06,241.1,0.2113
3190,1,-18.94,243.9,2.789
3190,2,-18.94,243.9,2.212
3190,3,-16.06,243.9,2.789
3190,4,-16.06,243.9,2.212
3190,5,-18.94,241.1,2.789
3190,6,-18.94,241.1,2.212
3190,7,-16.06,241.1,2.789
3190,8,-16.06,241.1,2.212
3191,1,-18.94,243.9,1.789
3191,2,-18.94,243.9,1.211
3191,3,-16.06,243.9,1.789
3191,4,-16.06,243.9,1.211
3191,5,-18.94,241.1,1.789
3191,6,-18.94,241.1,1.211
3191,7,-16.06,241.1,1.789
3191,8,-16.06,241.1,1.211
3192,1,-18.94,243.9,0.7887
3192,2,-18.94,243.9,0.2113
3192,3,-16.06,243.9,0.7887
3192,4,-16.06,243.9,0.2113
3192,5,-18.94,241.1,0.7887
3192,6,-18.94,241.1,0.2113
3192,7,-16.06,241.1,0.7887
3192,8,-16.06,241.1,0.2113
3193,1,-13.94,243.9,2.789
3193,2,-13.94,243.9,2.212
3193,3,-11.06,243.9,2.789
3193,4,-11.06,243.9,2.212
3193,5,-13.94,241.1,2.789
3193,6,-13.94,241.1,2.212
3193,7,-11.06,241.1,2.789
3193,8,-11.06,241.1,2.212
3194,1,-13.94,243.9,1.789
3194,2,-13.94,243.9,1.211
3194,3,-11.06,243.9,1.789
3194,4,-11.06,243.9,1.211
3194,5,-13.94,241.1,1.789
3194,6,-13.94,241.1,1.211
3194,7,-11.06,241.1,1.789
3194,8,-11.06,241.1,1.211
3195,1,-13.94,243.9,0.7887
3195,2,-13.94,243.9,0.2113
3195,3,-11.06,243.9,0.7887
3195,4,-11.06,243.9,0.2113
3195,5,-13.94,241.1,0.7887
3195,6,-13.94,241.1,0.2113
3195,7,-11.06,241.1,0.7887
3195,8,-11.06,241.1,0.2113
3196,1,-8.943,243.9,2.789
3196,2,-8.943,243.9,2.212
3196,3,-6.057,243.9,2.789
3196,4,-6.057,243.9,2.212
3196,5,-8.943,241.1,2.789
3196,6,-8.943,241.1,2.212
3196,7,-6.057,241.1,2.789
3196,8,-6.057,241.1,2.212
3197,1,-8.943,243.9,1.789
3197,2,-8.943,243.9,1.211
3197,3,-6.057,243.9,1.789
3197,4,-6.057,243.9,1.211
3197,5,-8.943,241.1,1.789
3197,6,-8.943,241.1,1.211
3197,7,-6.057,241.1,1.789
3197,8,-6.057,241.1,1.211
3198,1,-8.943,243.9,0.7887
3198,2,-8.943,243.9,0.2113
3198,3,-6.057,243.9,0.7887
3198,4,-6.057,243.9,0.2113
3198,5,-8.943,241.1,0.7887
3198,6,-8.943,241.1,0.2113
3198,7,-6.057,241.1,0.7887
3198,8,-6.057,241.1,0.2113
3199,1,-3.943,243.9,2.789
3199,2,-3.943,243.9,2.212
3199,3,-1.057,243.9,2.789
3199,4,-1.057,243.9,2.212
3199,5,-3.943,241.1,2.789
3199,6,-3.943,241.1,2.212
3199,7,-1.057,241.1,2.789
3199,8,-1.057,241.1,2.212
3200,1,-3.943,243.9,1.789
3200,2,-3.943,243.9,1.211
3200,3,-1.057,243.9,1.789
3200,4,-1.057,243.9,1.211
3200,5,-3.943,241.1,1.789
3200,6,-3.943,241.1,1.211
3200,7,-1.057,241.1,1.789
3200,8,-1.057,241.1,1.211
3201,1,-3.943,243.9,0.7887
3201,2,-3.943,243.9,0.2113
3201,3,-1.057,243.9,0.7887
3201,4,-1.057,243.9,0.2113
3201,5,-3.943,241.1,0.7887
3201,6,-3.943,241.1,0.2113
3201,7,-1.057,241.1,0.7887
3201,8,-1.057,241.1,0.2113
3202,1,1.057,243.9,2.789
3202,2,1.057,243.9,2.212
3202,3,3.943,243.9,2.789
3202,4,3.943,243.9,2.212
3202,5,1.057,241.1,2.789
3202,6,1.057,241.1,2.212
3202,7,3.943,241.1,2.789
3202,8,3.943,241.1,2.212
3203,1,1.057,243.9,1.789
3203,2,1.057,243.9,1.211
3203,3,3.943,243.9,1.789
3203,4,3.943,243.9,1.211
3203,5,1.057,241.1,1.789
3203,6,1.057,241.1,1.211
3203,7,3.943,241.1,1.789
3203,8,3.943,241.1,1.211
3204,1,1.057,243.9,0.7887
3204,2,1.057,243.9,0.2113
3204,3,3.943,243.9,0.7887
3204,4,3.943,243.9,0.2113
3204,5,1.057,241.1,0.7887
3204,6,1.057,241.1,0.2113
3204,7,3.943,241.1,0.7887
3204,8,3.943,241.1,0.2113
3205,1,6.057,243.9,2.789
3205,2,6.057,243.9,2.212
3205,3,8.943,243.9,2.789
3205,4,8.943,243.9,2.212
3205,5,6.057,241.1,2.789
3205,6,6.057,241.1,2.212
3205,7,8.943,241.1,2.789
3205,8,8.943,241.1,2.212
3206,1,6.057,243.9,1.789
3206,2,6.057,243.9,1.211
3206,3,8.943,243.9,1.789
3206,4,8.943,243.9,1.211
3206,5,6.057,241.1,1.789
3206,6,6.057,241.1,1.211
3206,7,8.943,241.1,1.789
3206,8,8.943,241.1,1.211
3207,1,6.057,243.9,0.7887
3207,2,6.057,243.9,0.2113
3207,3,8.943,243.9,0.7887
3207,4,8.943,243.9,0.2113
3207,5,6.057,241.1,0.7887
3207,6,6.057,241.1,0.2113
3207,7,8.943,241.1,0.7887
3207,8,8.943,241.1,0.2113
3208,1,11.06,243.9,2.789
3208,2,11.06,243.9,2.212
3208,3,13.94,243.9,2.789
3208,4,13.94,243.9,2.212
3208,5,11.06,241.1,2.789
3208,6,11.06,241.1,2.212
3208,7,13.94,241.1,2.789
3208,8,13.94,241.1,2.212
3209,1,11.06,243.9,1.789
3209,2,11.06,243.9,1.211
3209,3,13.94,243.9,1.789
3209,4,13.94,243.9,1.211
3209,5,11.06,241.1,1.789
3209,6,11.06,241.1,1.211
3209,7,13.94,241.1,1.789
3209,8,13.94,241.1,1.211
3210,1,11.06,243.9,0.7887
3210,2,11.06,243.9,0.2113
3210,3,13.94,243.9,0.7887
3210,4,13.94,243.9,0.2113
3210,5,11.06,241.1,0.7887
3210,6,11.06,241.1,0.2113
3210,7,13.94,241.1,0.7887
3210,8,13.94,241.1,0.2113
3211,1,16.06,243.9,2.789
3211,2,16.06,243.9,2.212
3211,3,18.94,243.9,2.789
3211,4,18.94,243.9,2.212
3211,5,16.06,241.1,2.789
3211,6,16.06,241.1,2.212
3211,7,18.94,241.1,2.789
3211,8,18.94,241.1,2.212
3212,1,16.06,243.9,1.789
3212,2,16.06,243.9,1.211
3212,3,18.94,243.9,1.789
3212,4,18.94,243.9,1.211
3212,5,16.06,241.1,1.789
3212,6,16.06,241.1,1.211
3212,7,18.94,241.1,1.789
3212,8,18.94,241.1,1.211
3213,1,16.06,243.9,0.7887
3213,2,16.06,243.9,0.2113
3213,3,18.94,243.9,0.7887
3213,4,18.94,243.9,0.2113
3213,5,16.06,241.1,0.7887
3213,6,16.06,241.1,0.2113
3213,7,18.94,241.1,0.7887
3213,8,18.94,241.1,0.2113
3214,1,21.06,243.9,2.789
3214,2,21.06,243.9,2.212
3214,3,23.94,243.9,2.789
3214,4,23.94,243.9,2.212
3214,5,21.06,241.1,2.789
3214,6,21.06,241.1,2.212
3214,7,23.94,241.1,2.789
3214,8,23.94,241.1,2.212
3215,1,21.06,243.9,1.789
3215,2,21.06,243.9,1.211
3215,3,23.94,243.9,1.789
3215,4,23.94,243.9,1.211
3215,5,21.06,241.1,1.789
3215,6,21.06,241.1,1.211
3215,7,23.94,241.1,1.789
3215,8,23.94,241.1,1.211
3216,1,21.06,243.9,0.7887
3216,2,21.06,243.9,0.2113
3216,3,23.94,243.9,0.7887
3216,4,23.94,243.9,0.2113
3216,5,21.06,241.1,0.7887
3216,6,21.06,241.1,0.2113
3216,7,23.94,241.1,0.7887
3216,8,23.94,241.1,0.2113
3217,1,26.06,243.9,2.789
3217,2,26.06,243.9,2.212
3217,3,28.94,243.9,2.789
3217,4,28.94,243.9,2.212
3217,5,26.06,241.1,2.789
3217,6,26.06,241.1,2.212
3217,7,28.94,241.1,2.789
3217,8,28.94,241.1,2.212
3218,1,26.06,243.9,1.789
3218,2,26.06,243.9,1.211
3218,3,28.94,243.9,1.789
3218,4,28.94,243.9,1.211
3218,5,26.06,241.1,1.789
3218,6,26.06,241.1,1.211
3218,7,28.94,241.1,1.789
3218,8,28.94,241.1,1.211
3219,1,26.06,243.9,0.7887
3219,2,26.06,243.9,0.2113
3219,3,28.94,243.9,0.7887
3219,4,28.94,243.9,0.2113
3219,5,26.06,241.1,0.7887
3219,6,26.06,241.1,0.2113
3219,7,28.94,241.1,0.7887
3219,8,28.94,241.1,0.2113
3220,1,31.06,243.9,2.789
3220,2,31.06,243.9,2.212
3220,3,33.94,243.9,2.789
3220,4,33.94,243.9,2.211
3220,5,31.06,241.1,2.789
3220,6,31.06,241.1,2.212
3220,7,33.94,241.1,2.789
3220,8,33.94,241.1,2.211
3221,1,31.06,243.9,1.789
3221,2,31.06,243.9,1.211
3221,3,33.94,243.9,1.789
3221,4,33.94,243.9,1.211
3221,5,31.06,241.1,1.789
3221,6,31.06,241.1,1.211
3221,7,33.94,241.1,1.789
3221,8,33.94,241.1,1.211
3222,1,31.06,243.9,0.7887
3222,2,31.06,243.9,0.2113
3222,3,33.94,243.9,0.7887
3222,4,33.94,243.9,0.2113
3222,5,31.06,241.1,0.7887
3222,6,31.06,241.1,0.2113
3222,7,33.94,241.1,0.7887
3222,8,33.94,241.1,0.2113
3223,1,36.06,243.9,2.789
3223,2,36.06,243.9,2.212
3223,3,38.94,243.9,2.789
3223,4,38.94,243.9,2.211
3223,5,36.06,241.1,2.789
3223,6,36.06,241.1,2.212
3223,7,38.94,241.1,2.789
3223,8,38.94,241.1,2.211
3224,1,36.06,243.9,1.789
3224,2,36.06,243.9,1.211
3224,3,38.94,243.9,1.789
3224,4,38.94,243.9,1.211
3224,5,36.06,241.1,1.789
3224,6,36.06,241.1,1.211
3224,7,38.94,241.1,1.789
3224,8,38.94,241.1,1.211
3225,1,36.06,243.9,0.7887
3225,2,36.06,243.9,0.2113
3225,3,38.94,243.9,0.7887
3225,4,38.94,243.9,0.2113
3225,5,36.06,241.1,0.7887
3225,6,36.06,241.1,0.2113
3225,7,38.94,241.1,0.7887
3225,8,38.94,241.1,0.2113
3244,1,-38.94,248.9,2.789
3244,2,-38.94,248.9,2.211
3244,3,-36.06,248.9,2.789
3244,4,-36.06,248.9,2.212
3244,5,-38.94,246.1,2.789
3244,6,-38.94,246.1,2.211
3244,7,-36.06,246.1,2.789
3244,8,-36.06,246.1,2.212
3245,1,-38.94,248.9,1.789
3245,2,-38.94,248.9,1.211
3245,3,-36.06,248.9,1.789
3245,4,-36.06,248.9,1.211
3245,5,-38.94,246.1,1.789
3245,6,-38.94,246.1,1.211
3245,7,-36.06,246.1,1.789
3245,8,-36.06,246.1,1.211
3246,1,-38.94,248.9,0.7887
3246,2,-38.94,248.9,0.2113
3246,3,-36.06,248.9,0.7887
3246,4,-36.06,248.9,0.2113
3246,5,-38.94,246.1,0.7887
3246,6,-38.94,246.1,0.2113
3246,7,-36.06,246.1,0.7887
3246,8,-36.06,246.1,0.2113
3247,1,-33.94,248.9,2.789
3247,2,-33.94,248.9,2.211
3247,3,-31.06,248.9,2.789
3247,4,-31.06,248.9,2.212
3247,5,-33.94,246.1,2.789
3247,6,-33.94,246.1,2.211
3247,7,-31.06,246.1,2.789
3247,8,-31.06,246.1,2.212
3248,1,-33.94,248.9,1.789
3248,2,-33.94,248.9,1.211
3248,3,-31.06,248.9,1.789
3248,4,-31.06,248.9,1.211
3248,5,-33.94,246.1,1.789
3248,6,-33.94,246.1,1.211
3248,7,-31.06,246.1,1.789
3248,8,-31.06,246.1,1.211
3249,1,-33.94,248.9,0.7887
3249,2,-33.94,248.9,0.2113
3249,3,-31.06,248.9,0.7887
3249,4,-31.06,248.9,0.2113
3249,5,-33.94,246.1,0.7887
3249,6,-33.94,246.1,0.2113
3249,7,-31.06,246.1,0.7887
3249,8,-31.06,246.1,0.2113
3250,1,-28.94,248.9,2.789
3250,2,-28.94,248.9,2.212
3250,3,-26.06,248.9,2.789
3250,4,-26.06,248.9,2.212
3250,5,-28.94,246.1,2.789
3250,6,-28.94,246.1,2.212
3250,7,-26.06,246.1,2.789
3250,8,-26.06,246.1,2.212
3251,1,-28.94,248.9,1.789
3251,2,-28.94,248.9,1.211
3251,3,-26.06,248.9,1.789
3251,4,-26.06,248.9,1.211
3251,5,-28.94,246.1,1.789
3251,6,-28.94,246.1,1.211
3251,7,-26.06,246.1,1.789
3251,8,-26.06,246.1,1.211
3252,1,-28.94,248.9,0.7887
3252,2,-28.94,248.9,0.2113
3252,3,-26.06,248.9,0.7887
3252,4,-26.06,248.9,0.2113
3252,5,-28.94,246.1,0.7887
3252,6,-28.94,246.1,0.2113
3252,7,-26.06,246.1,0.7887
3252,8,-26.06,246.1,0.2113
3253,1,-23.94,248.9,2.789
3253,2,-23.94,248.9,2.212
3253,3,-21.06,248.9,2.789
3253,4,-21.06,248.9,2.212
3253,5,-23.94,246.1,2.789
3253,6,-23.94,246.1,2.212
3253,7,-21.06,246.1,2.789
3253,8,-21.06,246.1,2.212
3254,1,-23.94,248.9,1.789
3254,2,-23.94,248.9,1.211
3254,3,-21.06,248.9,1.789
3254,4,-21.06,248.9,1.211
3254,5,-23.94,246.1,1.789
3254,6,-23.94,246.1,1.211
3254,7,-21.06,246.1,1.789
3254,8,-21.06,246.1,1.211
3255,1,-23.94,248.9,0.7887
3255,2,-23.94,248.9,0.2113
3255,3,-21.06,248.9,0.7887
3255,4,-21.06,248.9,0.2113
3255,5,-23.94,246.1,0.7887
3255,6,-23.94,246.1,0.2113
3255,7,-21.06,246.1,0.7887
3255,8,-21.06,246.1,0.2113
3256,1,-18.94,248.9,2.789
3256,2,-18.94,248.9,2.212
3256,3,-16.06,248.9,2.789
3256,4,-16.06,248.9,2.212
3256,5,-18.94,246.1,2.789
3256,6,-18.94,246.1,2.212
3256,7,-16.06,246.1,2.789
3256,8,-16.06,246.1,2.212
3257,1,-18.94,248.9,1.789
3257,2,-18.94,248.9,1.211
3257,3,-16.06,248.9,1.789
3257,4,-16.06,248.9,1.211
3257,5,-18.94,246.1,1.789
3257,6,-18.94,246.1,1.211
3257,7,-16.06,246.1,1.789
3257,8,-16.06,246.1,1.211
3258,1,-18.94,248.9,0.7887
3258,2,-18.94,248.9,0.2113
3258,3,-16.06,248.9,0.7887
3258,4,-16.06,248.9,0.2113
3258,5,-18.94,246.1,0.7887
3258,6,-18.94,246.1,0.2113
3258,7,-16.06,246.1,0.7887
3258,8,-16.06,246.1,0.2113
3259,1,-13.94,248.9,2.789
3259,2,-13.94,248.9,2.212
3259,3,-11.06,248.9,2.789
3259,4,-11.06,248.9,2.212
3259,5,-13.94,246.1,2.789
3259,6,-13.94,246.1,2.212
3259,7,-11.06,246.1,2.789
3259,8,-11.06,246.1,2.212
3260,1,-13.94,248.9,1.789
3260,2,-13.94,248.9,1.211
3260,3,-11.06,248.9,1.789
3260,4,-11.06,248.9,1.211
3260,5,-13.94,246.1,1.789
3260,6,-13.94,246.1,1.211
3260,7,-11.06,246.1,1.789
3260,8,-11.06,246.1,1.211
3261,1,-13.94,248.9,0.7887
3261,2,-13.94,248.9,0.2113
3261,3,-11.06,248.9,0.7887
3261,4,-11.06,248.9,0.2113
3261,5,-13.94,246.1,0.7887
3261,6,-13.94,246.1,0.2113
3261,7,-11.06,246.1,0.7887
3261,8,-11.06,246.1,0.2113
3262,1,-8.943,248.9,2.789
3262,2,-8.943,248.9,2.212
3262,3,-6.057,248.9,2.789
3262,4,-6.057,248.9,2.212
3262,5,-8.943,246.1,2.789
3262,6,-8.943,246.1,2.212
3262,7,-6.057,246.1,2.789
3262,8,-6.057,246.1,2.212
3263,1,-8.943,248.9,1.789
3263,2,-8.943,248.9,1.211
3263,3,-6.057,248.9,1.789
3263,4,-6.057,248.9,1.211
3263,5,-8.943,246.1,1.789
3263,6,-8.943,246.1,1.211
3263,7,-6.057,246.1,1.789
3263,8,-6.057,246.1,1.211
3264,1,-8.943,248.9,0.7887
3264,2,-8.943,248.9,0.2113
3264,3,-6.057,248.9,0.7887
3264,4,-6.057,248.9,0.2113
3264,5,-8.943,246.1,0.7887
3264,6,-8.943,246.1,0.2113
3264,7,-6.057,246.1,0.7887
3264,8,-6.057,246.1,0.2113
3265,1,-3.943,248.9,2.789
3265,2,-3.943,248.9,2.212
3265,3,-1.057,248.9,2.789
3265,4,-1.057,248.9,2.212
3265,5,-3.943,246.1,2.789
3265,6,-3.943,246.1,2.212
3265,7,-1.057,246.1,2.789
3265,8,-1.057,246.1,2.212
3266,1,-3.943,248.9,1.789
3266,2,-3.943,248.9,1.211
3266,3,-1.057,248.9,1.789
3266,4,-1.057,248.9,1.211
3266,5,-3.943,246.1,1.789
3266,6,-3.943,246.1,1.211
3266,7,-1.057,246.1,1.789
3266,8,-1.057,246.1,1.211
3267,1,-3.943,248.9,0.7887
3267,2,-3.943,248.9,0.2113
3267,3,-1.057,248.9,0.7887
3267,4,-1.057,248.9,0.2113
3267,5,-3.943,246.1,0.7887
3267,6,-3.943,246.1,0.2113
3267,7,-1.057,246.1,0.7887
3267,8,-1.057,246.1,0.2113
3268,1,1.057,248.9,2.789
3268,2,1.057,248.9,2.212
3268,3,3.943,248.9,2.789
3268,4,3.943,248.9,2.212
3268,5,1.057,246.1,2.789
3268,6,1.057,246.1,2.212
3268,7,3.943,246.1,2.789
3268,8,3.943,246.1,2.212
3269,1,1.057,248.9,1.789
3269,2,1.057,248.9,1.211
3269,3,3.943,248.9,1.789
3269,4,3.943,248.9,1.211
3269,5,1.057,246.1,1.789
3269,6,1.057,246.1,1.211
3269,7,3.943,246.1,1.789
3269,8,3.943,246.1,1.211
3270,1,1.057,248.9,0.7887
3270,2,1.057,248.9,0.2113
3270,3,3.943,248.9,0.7887
3270,4,3.943,248.9,0.2113
3270,5,1.057,246.1,0.7887
3270,6,1.057,246.1,0.2113
3270,7,3.943,246.1,0.7887
3270,8,3.943,246.1,0.2113
3271,1,6.057,248.9,2.789
3271,2,6.057,248.9,2.212
3271,3,8.943,248.9,2.789
3271,4,8.943,248.9,2.212
3271,5,6.057,246.1,2.789
3271,6,6.057,246.1,2.212
3271,7,8.943,246.1,2.789
3271,8,8.943,246.1,2.212
3272,1,6.057,248.9,1.789
3272,2,6.057,248.9,1.211
3272,3,8.943,248.9,1.789
3272,4,8.943,248.9,1.211
3272,5,6.057,246.1,1.789
3272,6,6.057,246.1,1.211
3272,7,8.943,246.1,1.789
3272,8,8.943,246.1,1.211
3273,1,6.057,248.9,0.7887
3273,2,6.057,248.9,0.2113
3273,3,8.943,248.9,0.7887
3273,4,8.943,248.9,0.2113
3273,5,6.057,246.1,0.7887
3273,6,6.057,246.1,0.2113
3273,7,8.943,246.1,0.7887
3273,8,8.943,246.1,0.2113
3274,1,11.06,248.9,2.789
3274,2,11.06,248.9,2.212
3274,3,13.94,248.9,2.789
3274,4,13.94,248.9,2.212
3274,5,11.06,246.1,2.789
3274,6,11.06,246.1,2.212
3274,7,13.94,246.1,2.789
3274,8,13.94,246.1,2.212
3275,1,11.06,248.9,1.789
3275,2,11.06,248.9,1.211
3275,3,13.94,248.9,1.789
3275,4,13.94,248.9,1.211
3275,5,11.06,246.1,1.789
3275,6,11.06,246.1,1.211
3275,7,13.94,246.1,1.789
3275,8,13.94,246.1,1.211
3276,1,11.06,248.9,0.7887
3276,2,11.06,248.9,0.2113
3276,3,13.94,248.9,0.7887
3276,4,13.94,248.9,0.2113
3276,5,11.06,246.1,0.7887
3276,6,11.06,246.1,0.2113
3276,7,13.94,246.1,0.7887
3276,8,13.94,246.1,0.2113
3277,1,16.06,248.9,2.789
3277,2,16.06,248.9,2.212
3277,3,18.94,248.9,2.789
3277,4,18.94,248.9,2.212
3277,5,16.06,246.1,2.789
3277,6,16.06,246.1,2.212
3277,7,18.94,246.1,2.789
3277,8,18.94,246.1,2.212
3278,1,16.06,248.9,1.789
3278,2,16.06,248.9,1.211
3278,3,18.94,248.9,1.789
3278,4,18.94,248.9,1.211
3278,5,16.06,246.1,1.789
3278,6,16.06,246.1,1.211
3278,7,18.94,246.1,1.789
3278,8,18.94,246.1,1.211
3279,1,16.06,248.9,0.7887
3279,2,16.06,248.9,0.2113
3279,3,18.94,248.9,0.7887
3279,4,18.94,248.9,0.2113
3279,5,16.06,246.1,0.7887
3279,6,16.06,246.1,0.2113
3279,7,18.94,246.1,0.7887
3279,8,18.94,246.1,0.2113
3280,1,21.06,248.9,2.789
3280,2,21.06,248.9,2.212
3280,3,23.94,248.9,2.789
3280,4,23.94,248.9,2.212
3280,5,21.06,246.1,2.789
3280,6,21.06,246.1,2.212
3280,7,23.94,246.1,2.789
3280,8,23.94,246.1,2.212
3281,1,21.06,248.9,1.789
3281,2,21.06,248.9,1.211
3281,3,23.94,248.9,1.789
3281,4,23.94,248.9,1.211
3281,5,21.06,246.1,1.789
3281,6,21.06,246.1,1.211
3281,7,23.94,246.1,1.789
3281,8,23.94,246.1,1.211
3282,1,21.06,248.9,0.7887
3282,2,21.06,248.9,0.2113
3282,3,23.94,248.9,0.7887
3282,4,23.94,248.9,0.2113
3282,5,21.06,246.1,0.7887
3282,6,21.06,246.1,0.2113
3282,7,23.94,246.1,0.7887
3282,8,23.94,246.1,0.2113
3283,1,26.06,248.9,2.789
3283,2,26.06,248.9,2.212
3283,3,28.94,248.9,2.789
3283,4,28.94,248.9,2.212
3283,5,26.06,246.1,2.789
3283,6,26.06,246.1,2.212
3283,7,28.94,246.1,2.789
3283,8,28.94,246.1,2.212
3284,1,26.06,248.9,1.789
3284,2,26.06,248.9,1.211
3284,3,28.94,248.9,1.789
3284,4,28.94,248.9,1.211
3284,5,26.06,246.1,1.789
3284,6,26.06,246.1,1.211
3284,7,28.94,246.1,1.789
3284,8,28.94,246.1,1.211
3285,1,26.06,248.9,0.7887
3285,2,26.06,248.9,0.2113
3285,3,28.94,248.9,0.7887
3285,4,28.94,248.9,0.2113
3285,5,26.06,246.1,0.7887
3285,6,26.06,246.1,0.2113
3285,7,28.94,246.1,0.7887
3285,8,28.94,246.1,0.2113
3286,1,31.06,248.9,2.789
3286,2,31.06,248.9,2.212
3286,3,33.94,248.9,2.789
3286,4,33.94,248.9,2.211
3286,5,31.06,246.1,2.789
3286,6,31.06,246.1,2.212
3286,7,33.94,246.1,2.789
3286,8,33.94,246.1,2.211
3287,1,31.06,248.9,1.789
3287,2,31.06,248.9,1.211
