address,addressinfo,housename,priceinfo,resblockarea,resblockroom,resblocktype,salestatus,secondprice
青竹湖,青竹湖镇太阳山路和青竹湖路交汇处西北角,橘郡青竹湖,价格待定,,,别墅,售罄,234
晚报,芙蓉区紫薇路与火炬交汇处东南角（芙蓉苑对面）,华泰尚都,9300,,,商业类,售罄,44
烈士公园,开福区东风路248号,鸥波港湾,13800,,,住宅,售罄,99
浏阳其他,浏阳市浏阳河南岸将军路天马大桥东侧,新月半岛,4000,125m²,3室(1),住宅,售罄,27
浏阳其他,浏阳市花炮大道以北，礼花路以西,太悦城,4000,120m²,3室(1),住宅,售罄,48
武广新城,雨花区花侯路与曲塘路交汇处往西300米,恒大国际广场,12000,78m²,2室(1),住宅,售罄,93
四方坪,车站北路919号,第一湾,13000,115m²,3室(1),住宅,售罄,286
北辰三角洲,湘江北路三段1200号,北辰定江洋,12000,284m²,4室(1),住宅,在售,390
伍家岭,开福区湘江大道326号,凯乐国际城,8999,90m²,2室(1),住宅,售罄,82
跳马,雨花区韶山南路与环保大道交汇处东北角（省国税局旁）,汇金城,8500,,,住宅,售罄,91
麓谷西,岳麓区东方红中路406号,华侨假日中心,8000,,,住宅,售罄,64
岳麓其他,岳麓区长沙绕城高速九龙领仕汇,九龙领仕汇,6500,37m²,1室(1),商业类,售罄,24
暮云,天心区中意二路177号,中海新城熙岸,7500,,,商业类,售罄,32
高桥,雨花区高桥朝晖路55号（长沙海关东侧）,金鸿宇国际商业广场,11800,,,写字楼,在售,116
洋湖垸,潇湘南路一段508号,中国电建湘熙水郡三期,9000,,,住宅,待售,83
韶山南路,红星路与五局路交汇处（湘府东路517号红星国际B座）,红星怡景苑,8500,,,住宅,待售,38
金星北,金星北路与银星路交叉口西侧,龙湖紫宸,7000,123m²,4室(1),住宅,售罄,86
含浦,含浦大道学士路99号（洋湖垸湿地公园西大门对面）,江山帝景,8000,108m²,3室(1),住宅,售罄,32
开元路,经济开发区东三路116号,湖湾世景,6200,123m²,3室(1),住宅,售罄,46
麓谷西,岳麓区雷锋大道与尖山路交汇的西北处,金鹰玖瓏山,6500,,,住宅,售罄,58
望城县,望城区望府路与维罗克路交汇处西南角,上实望府里,4500,,,住宅,售罄,39
