address,addressinfo,housename,priceinfo,resblockarea,resblockroom,resblocktype,salestatus,secondprice
长安,子午大道与学府大道十字东南角,万景荔知湾,11000,,,住宅,售罄,46
浐灞,欧亚大道与灞河东路交汇处东南角,恒大御景,9000,,,住宅,售罄,71
浐灞,广运潭大道以西，浐灞二路以北,天朗蔚蓝东庭,11000,,,住宅,售罄,39
城东,兴工东路和公园北路十字交汇处,华旗东郡,5823,,,住宅,售罄,50
长安,长兴南路,吉源美郡国际城,6321,,,住宅,售罄,26
城北,凤城五路与太华路十字向东400米路北,华远枫悦,13500,137m²,4室(1),住宅,在售,78
浐灞,浐灞一路与北郊路十字东北角（北辰大道以东）,荣德棕榈阳光,9927,,,住宅,售罄,53
长安,航天大道与航天西路什字东南角,紫园sunny,8000,89~114m²,3室(1)/2室(1),住宅,在售,41
曲江,南三环与曲江池东路交汇处东南角3000米,招商依云曲江,10000,,,住宅,售罄,73
长安,子午大道与学府大道十字东南角,万景荔知湾,11000,,,住宅,售罄,46
浐灞,欧亚大道与灞河东路交汇处东南角,恒大御景,9000,,,住宅,售罄,71
浐灞,广运潭大道以西，浐灞二路以北,天朗蔚蓝东庭,11000,,,住宅,售罄,39
城东,兴工东路和公园北路十字交汇处,华旗东郡,5823,,,住宅,售罄,50
长安,长兴南路,吉源美郡国际城,6321,,,住宅,售罄,26
城北,凤城五路与太华路十字向东400米路北,华远枫悦,13500,137m²,4室(1),住宅,在售,78
浐灞,浐灞一路与北郊路十字东北角（北辰大道以东）,荣德棕榈阳光,9927,,,住宅,售罄,53
长安,航天大道与航天西路什字东南角,紫园sunny,8000,89~114m²,3室(1)/2室(1),住宅,在售,41
曲江,南三环与曲江池东路交汇处东南角3000米,招商依云曲江,10000,,,住宅,售罄,73
浐灞,纺织城地铁站向北500米处,永泽五里州,价格待定,,,住宅,售罄,46
城北,北辰立交西南侧（梁家堡附近）,利君未来城,8000,,,住宅,售罄,45
长安,子午大道中段邮电大学向南800米,绿地城,16000,,,住宅,售罄,160
长安,神舟四路与航创路十字东南角,龙湖曲江畔,价格待定,,,住宅,售罄,70
曲江,航天大道1199号,大华曲江公园世家五期,11700,,,住宅,售罄,71
城北,文景路与尚稷路交汇处东南角,经发新北居,3450,65m²,2室(1),住宅,在售,22
